,sampleType,structureType,scenario,design,run,year,type,quantity,treeQuantity
25,notUsed,tree,Use trees - notUsed,Use trees,0,6,dead,0.0,4588.853614393947
26,notUsed,tree,Use trees - notUsed,Use trees,0,6,high,0.0,0.0
27,notUsed,tree,Use trees - notUsed,Use trees,0,6,carrySuit,0.0,0.0
28,notUsed,tree,Use trees - notUsed,Use trees,0,7,total,0.0,128772.71397003862
29,notUsed,tree,Use trees - notUsed,Use trees,0,7,dead,0.0,4853.872525028581
30,notUsed,tree,Use trees - notUsed,Use trees,0,7,high,0.0,0.5785909963501552
31,notUsed,tree,Use trees - notUsed,Use trees,0,7,carrySuit,0.0,0.0
32,notUsed,tree,Use trees - notUsed,Use trees,0,8,total,0.0,129667.53404846552
33,notUsed,tree,Use trees - notUsed,Use trees,0,8,dead,0.0,5483.205562599324
34,notUsed,tree,Use trees - notUsed,Use trees,0,8,high,0.0,0.0
35,notUsed,tree,Use trees - notUsed,Use trees,0,8,carrySuit,0.0,0.0
36,notUsed,tree,Use trees - notUsed,Use trees,0,9,total,0.0,128303.12432714416
37,notUsed,tree,Use trees - notUsed,Use trees,0,9,dead,0.0,5484.949439773726
38,notUsed,tree,Use trees - notUsed,Use trees,0,9,high,0.0,0.0
39,notUsed,tree,Use trees - notUsed,Use trees,0,9,carrySuit,0.0,0.0
40,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,0,total,0.0,137067.6048446098
41,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,0,dead,0.0,1458.4681972066628
42,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,0,high,0.0,27.705695721540174
43,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,0,carrySuit,0.0,0.0
44,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,1,total,0.0,137102.74911171626
45,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,1,dead,0.0,2650.6835927236684
46,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,1,high,0.0,12.111365183955757
47,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,1,carrySuit,0.0,0.0
48,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,2,total,0.0,136396.80196796014
49,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,2,dead,0.0,2609.893008580841
50,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,2,high,0.0,9.636874843912866
51,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,2,carrySuit,0.0,0.0
52,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,3,total,0.0,137559.33488627928
53,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,3,dead,0.0,3803.273702512286
54,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,3,high,0.0,2.189128499491428
55,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,3,carrySuit,0.0,0.0
56,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,4,total,0.0,136219.053593997
57,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,4,dead,0.0,3760.469223555972
58,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,4,high,0.0,0.7034811139359806
59,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,4,carrySuit,0.0,0.0
60,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,5,total,0.0,138415.46934249395
61,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,5,dead,0.0,4675.27947235329
62,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,5,high,0.0,0.5952910849143476
63,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,5,carrySuit,0.0,0.0
64,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,6,total,0.0,138140.91863578564
65,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,6,dead,0.0,4890.669045256128
66,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,6,high,0.0,0.0
67,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,6,carrySuit,0.0,0.0
68,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,7,total,0.0,138796.69366771766
69,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,7,dead,0.0,5238.991989306383
70,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,7,high,0.0,1.0407518164891454
71,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,7,carrySuit,0.0,0.0
72,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,8,total,0.0,141079.82079989146
73,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,8,dead,0.0,5974.4873611624935
74,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,8,high,0.0,0.0
75,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,8,carrySuit,0.0,0.0
76,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,9,total,0.0,140415.92333775127
77,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,9,dead,0.0,5996.667841731255
78,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,9,high,0.0,0.0
79,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,9,carrySuit,0.0,0.0
80,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,0,total,0.0,272849.6803430581
81,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,0,dead,0.0,2858.455291917942
82,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,0,high,0.0,53.75701431028181
83,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,0,carrySuit,0.0,0.0
84,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,1,total,0.0,273329.66358364205
85,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,1,dead,0.0,5199.874580608463
86,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,1,high,0.0,12.382116946111893
87,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,1,carrySuit,0.0,0.0
88,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,2,total,0.0,271369.90132579574
89,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,2,dead,0.0,5196.278221960047
90,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,2,high,0.0,10.482053624543747
91,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,2,carrySuit,0.0,0.0
92,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,3,total,0.0,273847.3625942047
93,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,3,dead,0.0,7561.391349368546
94,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,3,high,0.0,0.0
95,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,3,carrySuit,0.0,0.0
96,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,4,total,0.0,271673.6781999346
97,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,4,dead,0.0,7489.662669102628
98,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,4,high,0.0,3.4144620491332986
99,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,4,carrySuit,0.0,0.0
100,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,5,total,0.0,274885.8352012807
101,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,5,dead,0.0,9328.168200693473
102,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,5,high,0.0,0.5221097065729097
103,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,5,carrySuit,0.0,0.0
104,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,6,total,0.0,273792.7018607235
105,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,6,dead,0.0,9693.93884335519
106,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,6,high,0.0,0.0
107,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,6,carrySuit,0.0,0.0
108,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,7,total,0.0,275932.1028071489
109,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,7,dead,0.0,10433.113858007153
110,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,7,high,0.0,0.5478569414658396
111,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,7,carrySuit,0.0,0.0
112,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,8,total,0.0,279320.3100412175
113,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,8,dead,0.0,11810.956117052952
114,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,8,high,0.0,0.0
115,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,8,carrySuit,0.0,0.0
116,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,9,total,0.0,278302.0627799532
117,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,9,dead,0.0,11895.053662039832
118,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,9,high,0.0,0.5116213180505552
119,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,9,carrySuit,0.0,0.0
120,notUsed,pole,Use poles - notUsed,Use poles,0,0,total,158.7692562704377,495.760097296783
121,notUsed,pole,Use poles - notUsed,Use poles,0,0,dead,0.0,4.871249155812883
122,notUsed,pole,Use poles - notUsed,Use poles,0,0,high,32.70757646949639,0.5048076250808429
123,notUsed,pole,Use poles - notUsed,Use poles,0,0,carrySuit,0.0,0.0
124,notUsed,pole,Use poles - notUsed,Use poles,0,1,total,158.7692562704377,498.2275092159008
125,notUsed,pole,Use poles - notUsed,Use poles,0,1,dead,0.0,10.23016204476531
126,notUsed,pole,Use poles - notUsed,Use poles,0,1,high,32.70757646949639,0.0
127,notUsed,pole,Use poles - notUsed,Use poles,0,1,carrySuit,0.0,0.0
128,notUsed,pole,Use poles - notUsed,Use poles,0,2,total,158.7692562704377,498.2115283747815
129,notUsed,pole,Use poles - notUsed,Use poles,0,2,dead,0.0,9.104888242343986
130,notUsed,pole,Use poles - notUsed,Use poles,0,2,high,32.70757646949639,0.0
131,notUsed,pole,Use poles - notUsed,Use poles,0,2,carrySuit,0.0,0.0
132,notUsed,pole,Use poles - notUsed,Use poles,0,3,total,158.7692562704377,507.27862276927146
133,notUsed,pole,Use poles - notUsed,Use poles,0,3,dead,0.0,13.783296148308835
134,notUsed,pole,Use poles - notUsed,Use poles,0,3,high,32.70757646949639,0.0
135,notUsed,pole,Use poles - notUsed,Use poles,0,3,carrySuit,0.0,0.0
136,notUsed,pole,Use poles - notUsed,Use poles,0,4,total,158.7692562704377,504.4457015796572
137,notUsed,pole,Use poles - notUsed,Use poles,0,4,dead,0.0,14.18935473981373
138,notUsed,pole,Use poles - notUsed,Use poles,0,4,high,32.70757646949639,0.0
139,notUsed,pole,Use poles - notUsed,Use poles,0,4,carrySuit,0.0,0.0
140,notUsed,pole,Use poles - notUsed,Use poles,0,5,total,158.7692562704377,515.8963794486549
141,notUsed,pole,Use poles - notUsed,Use poles,0,5,dead,0.0,16.559895403066072
142,notUsed,pole,Use poles - notUsed,Use poles,0,5,high,32.70757646949639,0.0
143,notUsed,pole,Use poles - notUsed,Use poles,0,5,carrySuit,0.0,0.0
144,notUsed,pole,Use poles - notUsed,Use poles,0,6,total,158.7692562704377,517.3348099447489
145,notUsed,pole,Use poles - notUsed,Use poles,0,6,dead,0.0,18.21667285881007
146,notUsed,pole,Use poles - notUsed,Use poles,0,6,high,32.70757646949639,0.0
147,notUsed,pole,Use poles - notUsed,Use poles,0,6,carrySuit,0.0,0.0
148,notUsed,pole,Use poles - notUsed,Use poles,0,7,total,158.7692562704377,529.0028193654063
149,notUsed,pole,Use poles - notUsed,Use poles,0,7,dead,0.0,20.19398543106609
150,notUsed,pole,Use poles - notUsed,Use poles,0,7,high,32.70757646949639,0.0
151,notUsed,pole,Use poles - notUsed,Use poles,0,7,carrySuit,0.0,0.0
152,notUsed,pole,Use poles - notUsed,Use poles,0,8,total,158.7692562704377,534.6235025272027
153,notUsed,pole,Use poles - notUsed,Use poles,0,8,dead,0.0,22.470089125801895
154,notUsed,pole,Use poles - notUsed,Use poles,0,8,high,32.70757646949639,0.0
155,notUsed,pole,Use poles - notUsed,Use poles,0,8,carrySuit,0.0,0.0
156,notUsed,pole,Use poles - notUsed,Use poles,0,9,total,158.7692562704377,538.2447503711028
157,notUsed,pole,Use poles - notUsed,Use poles,0,9,dead,0.0,23.80934807861906
158,notUsed,pole,Use poles - notUsed,Use poles,0,9,high,32.70757646949639,0.0
159,notUsed,pole,Use poles - notUsed,Use poles,0,9,carrySuit,0.0,0.0
160,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,0,total,753.9043871776131,494.3670457395384
161,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,0,dead,0.0,5.386448044617753
162,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,0,high,157.96826665251697,0.0
163,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,0,carrySuit,0.0,0.0
164,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,1,total,753.9043871776131,498.1471400512903
165,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,1,dead,0.0,8.521206966288837
166,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,1,high,157.96826665251697,0.0
167,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,1,carrySuit,0.0,0.0
168,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,2,total,753.9043871776131,499.65715768878704
169,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,2,dead,0.0,9.701312772744288
170,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,2,high,157.96826665251697,0.0
171,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,2,carrySuit,0.0,0.0
172,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,3,total,753.9043871776131,505.33071522500234
173,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,3,dead,0.0,14.058283952156524
174,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,3,high,157.96826665251697,0.0
175,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,3,carrySuit,0.0,0.0
176,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,4,total,753.9043871776131,506.6600348103004
177,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,4,dead,0.0,13.246248075612588
178,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,4,high,157.96826665251697,0.0
179,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,4,carrySuit,0.0,0.0
180,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,5,total,753.9043871776131,515.7038321569636
181,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,5,dead,0.0,17.163622633648174
182,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,5,high,157.96826665251697,0.0
183,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,5,carrySuit,0.0,0.0
184,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,6,total,753.9043871776131,516.0714419924784
185,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,6,dead,0.0,18.010842598945928
186,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,6,high,157.96826665251697,0.0
187,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,6,carrySuit,0.0,0.0
188,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,7,total,753.9043871776131,525.4319753903625
189,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,7,dead,0.0,19.95970919195607
190,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,7,high,157.96826665251697,0.0
191,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,7,carrySuit,0.0,0.0
192,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,8,total,753.9043871776131,533.3433190699116
193,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,8,dead,0.0,22.180821862050347
194,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,8,high,157.96826665251697,0.0
195,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,8,carrySuit,0.0,0.0
196,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,9,total,753.9043871776131,540.3046252922431
197,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,9,dead,0.0,23.721485665163474
198,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,9,high,157.96826665251697,0.0
199,notUsed,pole,"Use poles, source as cheaply as possible - notUsed","Use poles, source as cheaply as possible",0,9,carrySuit,0.0,0.0
200,notUsed,snag,Use snags - notUsed,Use snags,0,0,total,453.1023059383143,496.5175171778577
201,notUsed,snag,Use snags - notUsed,Use snags,0,0,dead,0.0,5.457045209082612
202,notUsed,snag,Use snags - notUsed,Use snags,0,0,high,128.95637109454483,0.5028454285056219
203,notUsed,snag,Use snags - notUsed,Use snags,0,0,carrySuit,0.0,0.0
204,notUsed,snag,Use snags - notUsed,Use snags,0,1,total,453.1023059383143,495.86272387590384
205,notUsed,snag,Use snags - notUsed,Use snags,0,1,dead,0.0,9.67389378391137
206,notUsed,snag,Use snags - notUsed,Use snags,0,1,high,128.95637109454483,0.0
207,notUsed,snag,Use snags - notUsed,Use snags,0,1,carrySuit,0.0,0.0
208,notUsed,snag,Use snags - notUsed,Use snags,0,2,total,453.1023059383143,497.63488007528525
209,notUsed,snag,Use snags - notUsed,Use snags,0,2,dead,0.0,10.48442394839255
210,notUsed,snag,Use snags - notUsed,Use snags,0,2,high,128.95637109454483,0.0
211,notUsed,snag,Use snags - notUsed,Use snags,0,2,carrySuit,0.0,0.0
212,notUsed,snag,Use snags - notUsed,Use snags,0,3,total,453.1023059383143,503.53653468458356
213,notUsed,snag,Use snags - notUsed,Use snags,0,3,dead,0.0,14.809210100691274
214,notUsed,snag,Use snags - notUsed,Use snags,0,3,high,128.95637109454483,0.0
215,notUsed,snag,Use snags - notUsed,Use snags,0,3,carrySuit,0.0,0.0
216,notUsed,snag,Use snags - notUsed,Use snags,0,4,total,453.1023059383143,507.6638897472491
217,notUsed,snag,Use snags - notUsed,Use snags,0,4,dead,0.0,14.802086741426745
218,notUsed,snag,Use snags - notUsed,Use snags,0,4,high,128.95637109454483,0.0
219,notUsed,snag,Use snags - notUsed,Use snags,0,4,carrySuit,0.0,0.0
220,notUsed,snag,Use snags - notUsed,Use snags,0,5,total,453.1023059383143,520.868439482947
221,notUsed,snag,Use snags - notUsed,Use snags,0,5,dead,0.0,19.245665329866743
222,notUsed,snag,Use snags - notUsed,Use snags,0,5,high,128.95637109454483,0.0
223,notUsed,snag,Use snags - notUsed,Use snags,0,5,carrySuit,0.0,0.0
224,notUsed,snag,Use snags - notUsed,Use snags,0,6,total,453.1023059383143,517.8517144997223
225,notUsed,snag,Use snags - notUsed,Use snags,0,6,dead,0.0,18.711812660635545
226,notUsed,snag,Use snags - notUsed,Use snags,0,6,high,128.95637109454483,0.0
227,notUsed,snag,Use snags - notUsed,Use snags,0,6,carrySuit,0.0,0.0
228,notUsed,snag,Use snags - notUsed,Use snags,0,7,total,453.1023059383143,524.8229242259749
229,notUsed,snag,Use snags - notUsed,Use snags,0,7,dead,0.0,20.576846316435226
230,notUsed,snag,Use snags - notUsed,Use snags,0,7,high,128.95637109454483,0.0
231,notUsed,snag,Use snags - notUsed,Use snags,0,7,carrySuit,0.0,0.0
232,notUsed,snag,Use snags - notUsed,Use snags,0,8,total,453.1023059383143,535.1066713378981
233,notUsed,snag,Use snags - notUsed,Use snags,0,8,dead,0.0,22.74007190908287
234,notUsed,snag,Use snags - notUsed,Use snags,0,8,high,128.95637109454483,0.0
