,sampleType,structureType,scenario,design,run,year,type,quantity,treeQuantity
97,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,4,dead,3751.6004231484135,3751.6004231484135
98,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,4,high,0.0,0.0
99,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,4,carrySuit,0.0,0.0
100,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,5,total,137590.69805040833,137590.69805040833
101,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,5,dead,4663.677653290172,4663.677653290172
102,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,5,high,0.0,0.0
103,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,5,carrySuit,0.0,0.0
104,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,6,total,137172.0051139393,137172.0051139393
105,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,6,dead,4855.171381268098,4855.171381268098
106,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,6,high,0.0,0.0
107,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,6,carrySuit,0.0,0.0
108,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,7,total,138162.25253824922,138162.25253824922
109,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,7,dead,5231.899464472988,5231.899464472988
110,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,7,high,0.0,0.0
111,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,7,carrySuit,0.0,0.0
112,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,8,total,139609.35254589395,139609.35254589395
113,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,8,dead,5924.676621027297,5924.676621027297
114,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,8,high,0.0,0.0
115,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,8,carrySuit,0.0,0.0
116,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,9,total,138751.51472165005,138751.51472165005
117,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,9,dead,5930.805027605955,5930.805027605955
118,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,9,high,0.0,0.0
119,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,9,carrySuit,0.0,0.0
120,notUsed,tree,Use trees - notUsed,Use trees,0,0,total,136169.66960862433,136169.66960862433
121,notUsed,tree,Use trees - notUsed,Use trees,0,0,dead,961.2784577409645,961.2784577409645
122,notUsed,tree,Use trees - notUsed,Use trees,0,0,high,0.0,0.0
123,notUsed,tree,Use trees - notUsed,Use trees,0,0,carrySuit,0.0,0.0
124,notUsed,tree,Use trees - notUsed,Use trees,0,1,total,135891.1336051993,135891.1336051993
125,notUsed,tree,Use trees - notUsed,Use trees,0,1,dead,2597.3097103692417,2597.3097103692417
126,notUsed,tree,Use trees - notUsed,Use trees,0,1,high,0.0,0.0
127,notUsed,tree,Use trees - notUsed,Use trees,0,1,carrySuit,0.0,0.0
128,notUsed,tree,Use trees - notUsed,Use trees,0,2,total,134412.2721141872,134412.2721141872
129,notUsed,tree,Use trees - notUsed,Use trees,0,2,dead,2575.625381999847,2575.625381999847
130,notUsed,tree,Use trees - notUsed,Use trees,0,2,high,0.0,0.0
131,notUsed,tree,Use trees - notUsed,Use trees,0,2,carrySuit,0.0,0.0
132,notUsed,tree,Use trees - notUsed,Use trees,0,3,total,135353.236088785,135353.236088785
133,notUsed,tree,Use trees - notUsed,Use trees,0,3,dead,3726.93739116081,3726.93739116081
134,notUsed,tree,Use trees - notUsed,Use trees,0,3,high,0.0,0.0
135,notUsed,tree,Use trees - notUsed,Use trees,0,3,carrySuit,0.0,0.0
136,notUsed,tree,Use trees - notUsed,Use trees,0,4,total,132734.7621340791,132734.7621340791
137,notUsed,tree,Use trees - notUsed,Use trees,0,4,dead,3669.456912832059,3669.456912832059
138,notUsed,tree,Use trees - notUsed,Use trees,0,4,high,0.0,0.0
139,notUsed,tree,Use trees - notUsed,Use trees,0,4,carrySuit,0.0,0.0
140,notUsed,tree,Use trees - notUsed,Use trees,0,5,total,133867.19305388315,133867.19305388315
141,notUsed,tree,Use trees - notUsed,Use trees,0,5,dead,4529.570732617799,4529.570732617799
142,notUsed,tree,Use trees - notUsed,Use trees,0,5,high,0.0,0.0
143,notUsed,tree,Use trees - notUsed,Use trees,0,5,carrySuit,0.0,0.0
144,notUsed,tree,Use trees - notUsed,Use trees,0,6,total,132361.12468755094,132361.12468755094
145,notUsed,tree,Use trees - notUsed,Use trees,0,6,dead,4683.532985502381,4683.532985502381
146,notUsed,tree,Use trees - notUsed,Use trees,0,6,high,0.0,0.0
147,notUsed,tree,Use trees - notUsed,Use trees,0,6,carrySuit,0.0,0.0
148,notUsed,tree,Use trees - notUsed,Use trees,0,7,total,131981.53997319343,131981.53997319343
149,notUsed,tree,Use trees - notUsed,Use trees,0,7,dead,4989.715898796085,4989.715898796085
150,notUsed,tree,Use trees - notUsed,Use trees,0,7,high,0.0,0.0
151,notUsed,tree,Use trees - notUsed,Use trees,0,7,carrySuit,0.0,0.0
152,notUsed,tree,Use trees - notUsed,Use trees,0,8,total,132984.83221945615,132984.83221945615
153,notUsed,tree,Use trees - notUsed,Use trees,0,8,dead,5626.151182688748,5626.151182688748
154,notUsed,tree,Use trees - notUsed,Use trees,0,8,high,0.0,0.0
155,notUsed,tree,Use trees - notUsed,Use trees,0,8,carrySuit,0.0,0.0
156,notUsed,tree,Use trees - notUsed,Use trees,0,9,total,131100.2270247626,131100.2270247626
157,notUsed,tree,Use trees - notUsed,Use trees,0,9,dead,5605.98939928555,5605.98939928555
158,notUsed,tree,Use trees - notUsed,Use trees,0,9,high,0.0,0.0
159,notUsed,tree,Use trees - notUsed,Use trees,0,9,carrySuit,0.0,0.0
160,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,0,total,136315.1995037086,136315.1995037086
161,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,0,dead,998.5201950828764,998.5201950828764
162,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,0,high,0.0,0.0
163,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,0,carrySuit,0.0,0.0
164,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,1,total,136118.72085911737,136118.72085911737
165,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,1,dead,2595.3319707581218,2595.3319707581218
166,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,1,high,0.0,0.0
167,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,1,carrySuit,0.0,0.0
168,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,2,total,135329.33551491625,135329.33551491625
169,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,2,dead,2608.1746424837243,2608.1746424837243
170,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,2,high,0.0,0.0
171,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,2,carrySuit,0.0,0.0
172,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,3,total,136665.2670063019,136665.2670063019
173,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,3,dead,3754.1113606055806,3754.1113606055806
174,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,3,high,0.0,0.0
175,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,3,carrySuit,0.0,0.0
176,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,4,total,135971.03518851814,135971.03518851814
177,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,4,dead,3749.2361812716645,3749.2361812716645
178,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,4,high,0.0,0.0
179,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,4,carrySuit,0.0,0.0
180,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,5,total,137972.9605239331,137972.9605239331
181,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,5,dead,4673.8048201954325,4673.8048201954325
182,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,5,high,0.0,0.0
183,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,5,carrySuit,0.0,0.0
184,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,6,total,137716.50918107622,137716.50918107622
185,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,6,dead,4857.927785642333,4857.927785642333
186,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,6,high,0.0,0.0
187,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,6,carrySuit,0.0,0.0
188,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,7,total,138427.9603077954,138427.9603077954
189,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,7,dead,5206.159329336098,5206.159329336098
190,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,7,high,0.0,0.0
191,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,7,carrySuit,0.0,0.0
192,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,8,total,140355.25970272243,140355.25970272243
193,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,8,dead,5955.494101867274,5955.494101867274
194,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,8,high,0.0,0.0
195,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,8,carrySuit,0.0,0.0
196,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,9,total,140190.5208530331,140190.5208530331
197,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,9,dead,5985.500347896331,5985.500347896331
198,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,9,high,0.0,0.0
199,notUsed,tree,"Use trees, maintain trees, and renew trees in cycles - notUsed","Use trees, maintain trees, and renew trees in cycles",0,9,carrySuit,0.0,0.0
200,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,0,total,274394.59182975284,274394.59182975284
201,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,0,dead,1892.4653382359536,1892.4653382359536
202,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,0,high,0.0,0.0
203,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,0,carrySuit,0.0,0.0
204,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,1,total,274536.85311687813,274536.85311687813
205,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,1,dead,5265.728105229671,5265.728105229671
206,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,1,high,0.0,0.0
207,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,1,carrySuit,0.0,0.0
208,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,2,total,272525.07496506564,272525.07496506564
209,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,2,dead,5200.502999286766,5200.502999286766
210,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,2,high,0.0,0.0
211,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,2,carrySuit,0.0,0.0
212,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,3,total,274951.85591133713,274951.85591133713
213,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,3,dead,7600.306894491757,7600.306894491757
214,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,3,high,0.0,0.0
215,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,3,carrySuit,0.0,0.0
216,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,4,total,273275.34835549584,273275.34835549584
217,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,4,dead,7536.219070626276,7536.219070626276
218,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,4,high,0.0,0.0
219,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,4,carrySuit,0.0,0.0
220,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,5,total,277185.8447150638,277185.8447150638
221,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,5,dead,9379.382842552337,9379.382842552337
222,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,5,high,0.0,0.0
223,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,5,carrySuit,0.0,0.0
224,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,6,total,276415.73224491277,276415.73224491277
225,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,6,dead,9785.583905317757,9785.583905317757
226,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,6,high,0.0,0.0
227,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,6,carrySuit,0.0,0.0
228,notUsed,tree,"Use trees, maintain trees, renew trees, and source cheaply - notUsed","Use trees, maintain trees, renew trees, and source cheaply",0,7,total,278233.8619140858,278233.8619140858
